# 847 Layer-(c) reference-reachability — per-reference. MEASURE not verdict. INPUT for ai-01 synthesis. GATED jsboige ratification. 0 prod CSV.
"# bucket in {wikipedia-stable, archive-repointed, dictionary-known, alive, dead, unknown, unparseable}. WMF/archive/dictionary = deterministic allowlist; long-tail = read-only HEAD probe."
pk,lang,host,url,bucket
141,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hindsight_bias,wikipedia-stable
142,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Historian%27s_fallacy,wikipedia-stable
143,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Retrospective_determinism,wikipedia-stable
144,en,skepdic.com,http://skepdic.com/retroactiveclairvoyance.html,dictionary-known
146,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Anachronisme,wikipedia-stable
146,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Anachronism,wikipedia-stable
146,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D1%85%D1%80%D0%BE%D0%BD%D0%B8%D0%B7%D0%BC,wikipedia-stable
146,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Anacronismo,wikipedia-stable
146,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%85%D9%81%D8%A7%D8%B1%D9%82%D8%A9%20%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A%D8%A9,wikipedia-stable
146,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Anacronismo,wikipedia-stable
146,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%97%B6%E4%BB%A3%E9%94%99%E7%BD%AE,wikipedia-stable
146,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B2%D9%85%D8%A7%D9%86%E2%80%8C%D9%BE%D8%B1%DB%8C%D8%B4%DB%8C,wikipedia-stable
147,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Presentism_(literary_and_historical_analysis),wikipedia-stable
148,en,academia.edu,http://www.academia.edu/2760517/The_Flintstones_Fallacy,alive
149,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Anatopism,wikipedia-stable
150,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Archa%C3%AFsme,wikipedia-stable
150,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Archaism,wikipedia-stable
150,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%85%D0%B0%D0%B8%D0%B7%D0%BC,wikipedia-stable
150,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Arca%C3%ADsmo,wikipedia-stable
150,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%84%D9%81%D8%B8%20%D9%85%D9%87%D8%AC%D9%88%D8%B1,wikipedia-stable
150,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Arca%C3%ADsmo,wikipedia-stable
150,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%8B%9F%E5%8F%A4%E4%B8%BB%E4%B9%89,wikipedia-stable
150,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%E2%80%8C%DA%AF%D8%B1%D8%A7%DB%8C%DB%8C,wikipedia-stable
151,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Etymological_fallacy,wikipedia-stable
152,en,skepdic.com,http://skepdic.com/falseimplication.html,dictionary-known
153,en,fallacyfiles.org,http://www.fallacyfiles.org/badreasn.html,dictionary-known
154,fr,nicomaque.com,https://nicomaque.com/la-philosophie/logique/les-sophismes/,alive
154,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Argument_from_fallacy,wikipedia-stable
154,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/Софизм,wikipedia-stable
155,en,rationalwiki.org,http://rationalwiki.org/wiki/Substituting_explanation_for_premise,dead
156,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Cui_bono,wikipedia-stable
156,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cui_bono,wikipedia-stable
157,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Follow_the_money,wikipedia-stable
158,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Appeal_to_motive,wikipedia-stable
159,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Authorial_intent#New_Criticism,wikipedia-stable
160,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Proc%C3%A8s_d%27intention,wikipedia-stable
160,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Appeal_to_motive,wikipedia-stable
161,fr,mgtow-france.fr,https://mgtow-france.fr/2020/01/sophismes-kafkaiens-les-armes-rhetoriques-de-la-victimisation/,dead
161,en,en.wiktionary.org,https://en.wiktionary.org/wiki/Kafkatrap,wikipedia-stable
162,en,don-lindsay-archive.org,http://www.don-lindsay-archive.org/skeptic/arguments.html#psycho,archive-repointed
163,en,rationalwiki.org,http://rationalwiki.org/wiki/Ad_iram,dead
164,en,thefreedictionary.com,http://www.thefreedictionary.com/Argumentum+ad+feminam,dictionary-known
165,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Rasoir_d%27Ockham,wikipedia-stable
165,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Occam%27s_razor,wikipedia-stable
165,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/Бритва_Оккама,wikipedia-stable
166,en,rationalwiki.org,http://rationalwiki.org/wiki/Hanlon%27s_razor,dead
167,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Principe_de_charit%C3%A9,wikipedia-stable
167,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Principle_of_charity,wikipedia-stable
168,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/%C3%89pouvantail_(rh%C3%A9torique),wikipedia-stable
168,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Straw_man,wikipedia-stable
169,en,en.wiktionary.org,https://en.wiktionary.org/wiki/Morgan%27s_canon,wikipedia-stable
170,fr,sophismes.free.fr,http://sophismes.free.fr/,dictionary-known
170,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Animism,wikipedia-stable
170,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B8%D0%BC%D0%B8%D0%B7%D0%BC,wikipedia-stable
170,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Animismo,wikipedia-stable
170,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%A3%D8%B1%D9%88%D8%A7%D8%AD%D9%8A%D8%A9,wikipedia-stable
170,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Animismo,wikipedia-stable
170,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%B3%9B%E9%9D%88%E8%AB%96,wikipedia-stable
170,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%86%D8%AF%D8%A7%D8%B1%D8%A7%D9%86%DA%AF%D8%A7%D8%B1%DB%8C,wikipedia-stable
171,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Pathetic_fallacy,wikipedia-stable
171,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pathetic_fallacy,wikipedia-stable
172,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Apoph%C3%A9nie,wikipedia-stable
172,en,skepdic.com,http://skepdic.com/apophenia.html,dictionary-known
172,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%90%D0%BF%D0%BE%D1%84%D0%B5%D0%BD%D0%B8%D1%8F,wikipedia-stable
172,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Apofenia,wikipedia-stable
172,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%B3%D9%82%D8%A7%D8%B7,wikipedia-stable
172,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Apofenia,wikipedia-stable
172,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%E2%80%8C%D9%BE%D9%86%D8%AF%D8%A7%D8%B1%DB%8C,wikipedia-stable
173,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Par%C3%A9idolie,wikipedia-stable
173,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pareidolia,wikipedia-stable
173,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D9%87%D8%A7%D9%85%20%D8%A7%D9%84%D8%AE%D9%8A%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D8%B1%D8%A6%D9%8A%D8%A9,wikipedia-stable
173,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Pareidolia,wikipedia-stable
173,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D8%B1%DB%8C%D8%AF%D9%88%D9%84%DB%8C%D8%A7,wikipedia-stable
174,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Illusion_des_s%C3%A9ries,wikipedia-stable
174,en,rationalwiki.org,https://rationalwiki.org/wiki/Clustering_illusion,dead
175,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Influence_(psychologie),wikipedia-stable
175,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Social_influence,wikipedia-stable
176,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Rhetorical_device,wikipedia-stable
177,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Loaded_language,wikipedia-stable
178,en,don-lindsay-archive.org,http://www.don-lindsay-archive.org/skeptic/arguments.html#question,archive-repointed
179,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Plurium_interrogationum,wikipedia-stable
179,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Complex_question,wikipedia-stable
180,en,don-lindsay-archive.org,http://www.don-lindsay-archive.org/skeptic/arguments.html#rhetorical_question,archive-repointed
181,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Double-barreled_question,wikipedia-stable
182,en,logicallyfallacious.com,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/16/Alternative-Advance,dictionary-known
183,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/P%C3%A9tition_de_principe,wikipedia-stable
183,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Begging_the_question,wikipedia-stable
184,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Persuasive_definition,wikipedia-stable
185,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Thought-terminating_cliché,wikipedia-stable
185,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Clich%C3%A9#Thought-terminating_clich.C3.A9,wikipedia-stable
186,en,don-lindsay-archive.org,http://www.don-lindsay-archive.org/skeptic/arguments.html#slogan,archive-repointed
187,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Petite_phrase,wikipedia-stable
187,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sound_bite,wikipedia-stable
188,en,don-lindsay-archive.org,http://www.don-lindsay-archive.org/skeptic/arguments.html#cliche,archive-repointed
189,fr,cortecs.org,https://cortecs.org/materiel/scenarisation-de-linformation-la-technique-du-carpaccio/,alive
189,en,repository.upenn.edu,https://repository.upenn.edu/cgi/viewcontent.cgi?referer=&httpsredir=1&article=1367&context=asc_papers,alive
190,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Proof_by_intimidation,wikipedia-stable
191,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Offuscation,wikipedia-stable
191,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Obfuscation,wikipedia-stable
192,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Verbiage,wikipedia-stable
192,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Verbosity,wikipedia-stable
193,en,don-lindsay-archive.org,http://www.don-lindsay-archive.org/skeptic/arguments.html#jargon,archive-repointed
194,en,rationalwiki.org,"http://rationalwiki.org/wiki/Quidquid_latine_dictum_sit,_altum_videtur",dead
195,en,utminers.utep.edu,http://utminers.utep.edu/omwilliamson/ENGL1311/fallacies.htm#6,dictionary-known
196,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Corporate_jargon,wikipedia-stable
197,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Academese,wikipedia-stable
198,en,rationalwiki.org,http://rationalwiki.org/wiki/Technobabble,dead
199,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Officialese,wikipedia-stable
200,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Fedspeak,wikipedia-stable
201,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Legal_writing#Legalese,wikipedia-stable
202,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Obscurantisme,wikipedia-stable
202,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Obscurantism,wikipedia-stable
203,fr,cortecs.org,https://cortecs.org/materiel/leffet-impact/,alive
203,en,vanderbilt.edu,https://www.vanderbilt.edu/writing/resources/handouts/illogical-arguments/,alive
204,en,ditext.com,http://www.ditext.com/fearnside/17.html,dictionary-known
205,en,don-lindsay-archive.org,http://www.don-lindsay-archive.org/skeptic/arguments.html#gibberish,archive-repointed
206,fr,cortecs.org,https://cortecs.org/materiel/leffet-puits/,alive
206,en,readjuancarlos.com,https://www.readjuancarlos.com/mental-model-twaddle-tendency/,alive
207,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Journalese,wikipedia-stable
208,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Varietyese,wikipedia-stable
209,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Headline#Headlinese,wikipedia-stable
210,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Headline#Criticism,wikipedia-stable
211,en,rationalwiki.org,http://rationalwiki.org/wiki/Linking_to_authority,dead
212,en,logicallyfallacious.com,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/143/Prejudicial-Language,dictionary-known
213,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Dog-whistle_politics,wikipedia-stable
214,en,rationalwiki.org,http://rationalwiki.org/wiki/Race_card,dead
215,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Rudeness,wikipedia-stable
216,en,skepdic.com,http://skepdic.com/nastyeffect.html,dictionary-known
217,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Judgmental_language,wikipedia-stable
218,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Emotive_conjugation,wikipedia-stable
219,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Humour,wikipedia-stable
219,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Humour,wikipedia-stable
219,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/Юмор,wikipedia-stable
219,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Humor,wikipedia-stable
219,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%81%D9%83%D8%A7%D9%87%D8%A9,wikipedia-stable
219,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Humor,wikipedia-stable
219,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%B9%BD%E9%BB%98,wikipedia-stable
219,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%AE%DB%8C,wikipedia-stable
220,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Comique,wikipedia-stable
220,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5,wikipedia-stable
221,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Joke,wikipedia-stable
221,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D1%82%D0%BA%D0%B0,wikipedia-stable
221,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Piada,wikipedia-stable
221,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%86%D9%83%D8%AA%D8%A9,wikipedia-stable
221,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Chiste,wikipedia-stable
221,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E7%AC%91%E8%A9%B1,wikipedia-stable
221,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%84%D8%B7%DB%8C%D9%81%D9%87,wikipedia-stable
222,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Humour_absurde,wikipedia-stable
222,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Surreal_humour,wikipedia-stable
223,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Amphigouri,wikipedia-stable
223,en,thefreedictionary.com,https://www.thefreedictionary.com/amphigory,dictionary-known
224,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Burlesque,wikipedia-stable
224,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Burlesque,wikipedia-stable
225,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Paradoxe_du_menteur,wikipedia-stable
225,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Liar_paradox,wikipedia-stable
226,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Bathos,wikipedia-stable
226,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Bathos,wikipedia-stable
226,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%84%D0%BE%D1%81,wikipedia-stable
226,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Bathos,wikipedia-stable
227,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Jeu_de_mots,wikipedia-stable
227,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Word_play,wikipedia-stable
228,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Calembour,wikipedia-stable
228,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pun,wikipedia-stable
228,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B0%D0%BC%D0%B1%D1%83%D1%80,wikipedia-stable
228,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Calembur,wikipedia-stable
228,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AC%D9%86%D8%A7%D8%B3,wikipedia-stable
228,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Calambur,wikipedia-stable
228,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E9%9B%99%E9%97%9C,wikipedia-stable
228,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%D8%A7%D8%B3,wikipedia-stable
229,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Double_sens_(figure_de_style),wikipedia-stable
229,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Double_entendre,wikipedia-stable
230,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Contrepèterie,wikipedia-stable
230,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Spoonerism,wikipedia-stable
230,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D1%83%D0%BD%D0%B5%D1%80%D0%B8%D0%B7%D0%BC,wikipedia-stable
230,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Ant%C3%ADstrofe,wikipedia-stable
230,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Contraposici%C3%B3n%20%28ret%C3%B3rica%29,wikipedia-stable
230,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E9%A6%96%E9%9F%B3%E4%BA%92%E6%8F%9B,wikipedia-stable
231,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Satire,wikipedia-stable
231,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Satire,wikipedia-stable
231,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%82%D0%B8%D1%80%D0%B0,wikipedia-stable
231,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/S%C3%A1tira,wikipedia-stable
231,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%87%D8%AC%D8%A7%D8%A1%20%28%D8%A3%D8%AF%D8%A8%29,wikipedia-stable
231,es,es.wikipedia.org,https://es.wikipedia.org/wiki/S%C3%A1tira,wikipedia-stable
231,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E8%AE%BD%E5%88%BA,wikipedia-stable
231,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B7%D9%86%D8%B2,wikipedia-stable
232,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Mot_d%27esprit,wikipedia-stable
232,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Wit,wikipedia-stable
232,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%B2%D1%81%D1%82%D0%B2%D0%BE%20%D1%8E%D0%BC%D0%BE%D1%80%D0%B0,wikipedia-stable
232,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Esperteza,wikipedia-stable
232,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%A3%D9%84%D9%85%D8%B9%D9%8A%D8%A9,wikipedia-stable
232,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%A6%99%E8%AA%9E,wikipedia-stable
233,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Hyperbole_(rhétorique),wikipedia-stable
233,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Exaggeration,wikipedia-stable
234,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Caricature,wikipedia-stable
234,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Caricature,wikipedia-stable
234,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B8%D0%BA%D0%B0%D1%82%D1%83%D1%80%D0%B0,wikipedia-stable
234,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Caricatura,wikipedia-stable
234,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%B1%D8%B3%D9%85%20%D8%B3%D8%A7%D8%AE%D8%B1,wikipedia-stable
234,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Caricatura,wikipedia-stable
234,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E8%AB%B7%E5%88%BA%E7%95%AB,wikipedia-stable
234,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%DB%8C%DA%A9%D8%A7%D8%AA%D9%88%D8%B1,wikipedia-stable
235,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Parodie,wikipedia-stable
235,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Parody,wikipedia-stable
236,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Wellerisme,wikipedia-stable
236,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Wellerism,wikipedia-stable
237,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Antiparémie,wikipedia-stable
237,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Anti-proverb,wikipedia-stable
238,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Ironie,wikipedia-stable
238,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Irony,wikipedia-stable
239,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Ironie#L.27ironie_situationnelle,wikipedia-stable
239,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Irony#Situational_irony,wikipedia-stable
240,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Ironie_socratique,wikipedia-stable
240,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Irony#Socratic_irony,wikipedia-stable
241,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Sarcasme,wikipedia-stable
241,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sarcasm,wikipedia-stable
242,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Pince-sans-rire,wikipedia-stable
242,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Deadpan,wikipedia-stable
243,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Tongue-in-cheek,wikipedia-stable
243,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Tongue-in-cheek,wikipedia-stable
243,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D9%89%20%D8%B3%D8%A8%D9%8A%D9%84%20%D8%A7%D9%84%D9%87%D8%B2%D9%84,wikipedia-stable
243,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Tongue-in-cheek,wikipedia-stable
244,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Cynisme_(contemporain),wikipedia-stable
244,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cynicism_(contemporary),wikipedia-stable
245,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Humour_noir,wikipedia-stable
245,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Black_comedy,wikipedia-stable
246,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Nihilisme,wikipedia-stable
246,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Nihilism#Positions,wikipedia-stable
247,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Po%C3%A9sie,wikipedia-stable
247,en,don-lindsay-archive.org,http://www.don-lindsay-archive.org/skeptic/arguments.html#poetry,archive-repointed
247,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%8D%D0%B7%D0%B8%D1%8F,wikipedia-stable
247,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Poesia,wikipedia-stable
247,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%B4%D8%B9%D8%B1%20%28%D8%A3%D8%AF%D8%A8%29,wikipedia-stable
247,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Poes%C3%ADa,wikipedia-stable
247,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E8%AF%97%E6%AD%8C,wikipedia-stable
247,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B4%D8%B9%D8%B1,wikipedia-stable
248,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Rhetorical_device#Sonic_devices,wikipedia-stable
249,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Allitération,wikipedia-stable
249,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Alliteration,wikipedia-stable
249,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BB%D0%B8%D1%82%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F,wikipedia-stable
249,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Alitera%C3%A7%C3%A3o,wikipedia-stable
249,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%B3%D8%AC%D8%B9%20%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A,wikipedia-stable
249,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Aliteraci%C3%B3n,wikipedia-stable
249,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E9%A0%AD%E9%9F%BB%E6%B3%95,wikipedia-stable
249,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%D8%AC%E2%80%8C%D8%A2%D8%B1%D8%A7%DB%8C%DB%8C,wikipedia-stable
250,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Assonance,wikipedia-stable
